split,seed,model,adr,roc_auc,pr_auc,prevalence
random,0,knn5 tanimoto,Product issues,0.5515269950623706,0.0247792176136361,0.0154169586545199
random,0,knn5 tanimoto,Eye disorders,0.643074882329975,0.7096887590015095,0.613875262789068
random,0,knn5 tanimoto,Investigations,0.6652417563093123,0.8689714470530691,0.8065872459705676
random,0,knn5 tanimoto,Musculoskeletal and connective tissue disorders,0.6188393309408808,0.7678763877379847,0.6986685353889278
random,0,knn5 tanimoto,Gastrointestinal disorders,0.6872222277090135,0.9422525618574956,0.9096005606166784
random,0,knn5 tanimoto,Social circumstances,0.5997444545230707,0.2514189172581855,0.1758934828311142
random,0,knn5 tanimoto,Immune system disorders,0.6123147798417189,0.7733790636673458,0.7175893482831114
random,0,knn5 tanimoto,Reproductive system and breast disorders,0.7118424705634718,0.6972936321864427,0.5094604064470918
random,0,knn5 tanimoto,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7062335204400197,0.4447530531233344,0.263489838822705
random,0,knn5 tanimoto,General disorders and administration site conditions,0.5972802416519267,0.9236859430160724,0.905395935529082
random,0,knn5 tanimoto,Endocrine disorders,0.6997190613959721,0.4324253762033002,0.2263489838822705
random,0,knn5 tanimoto,Surgical and medical procedures,0.6019425002078221,0.199408589420539,0.1492641906096706
random,0,knn5 tanimoto,Vascular disorders,0.636004632729278,0.8336302940099133,0.7764540995094604
random,0,knn5 tanimoto,Blood and lymphatic system disorders,0.6919017423011211,0.7571995345032321,0.6201822004204625
random,0,knn5 tanimoto,Skin and subcutaneous tissue disorders,0.5997621034847759,0.9389088175393148,0.9236159775753328
random,0,knn5 tanimoto,"Congenital, familial and genetic disorders",0.5924158270065838,0.2459179222193976,0.1772950245269796
random,0,knn5 tanimoto,Infections and infestations,0.6186625567401247,0.7671436033345852,0.7049754730203224
random,0,knn5 tanimoto,"Respiratory, thoracic and mediastinal disorders",0.581018112918976,0.7814869769687826,0.7428170988086895
random,0,knn5 tanimoto,Psychiatric disorders,0.6534851806023363,0.7941116843214473,0.7119831814996496
random,0,knn5 tanimoto,Renal and urinary disorders,0.6649609844859042,0.7418418745174121,0.6384022424667134
random,0,knn5 tanimoto,"Pregnancy, puerperium and perinatal conditions",0.6009245090846014,0.1192636206972861,0.0875963559915907
random,0,knn5 tanimoto,Ear and labyrinth disorders,0.6375523711016051,0.5714086481488831,0.4618079887876664
random,0,knn5 tanimoto,Cardiac disorders,0.6522289136082442,0.7727314751931338,0.6923615977575333
random,0,knn5 tanimoto,Nervous system disorders,0.6060731321527143,0.9325173708990888,0.9138051857042748
random,0,knn5 tanimoto,"Injury, poisoning and procedural complications",0.5756780111216576,0.7075599659636891,0.6629292221443588
random,0,morgan+logreg,Hepatobiliary disorders,0.6664133558729943,0.6698121347519114,0.5206727400140154
random,0,morgan+logreg,Metabolism and nutrition disorders,0.5812013832939102,0.7533305765213416,0.6979677645409951
random,0,morgan+logreg,Product issues,0.4369497143208817,0.0252299439615673,0.0154169586545199
random,0,morgan+logreg,Eye disorders,0.6293920328413973,0.7170591389144632,0.613875262789068
random,0,morgan+logreg,Investigations,0.6916771569113516,0.8942993141634797,0.8065872459705676
random,0,morgan+logreg,Musculoskeletal and connective tissue disorders,0.6321455218456495,0.7870565485799987,0.6986685353889278
random,0,morgan+logreg,Gastrointestinal disorders,0.7390121336960915,0.9574950281666624,0.9096005606166784
random,0,morgan+logreg,Social circumstances,0.6094322374623783,0.2744149794203918,0.1758934828311142
random,0,morgan+logreg,Immune system disorders,0.5925032505077544,0.7788684927715488,0.7175893482831114
random,0,morgan+logreg,Reproductive system and breast disorders,0.6839655525399503,0.6930109013593634,0.5094604064470918
random,0,morgan+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6474468374326873,0.4187617356611509,0.263489838822705
random,0,morgan+logreg,General disorders and administration site conditions,0.6349136589190377,0.9352161554882504,0.905395935529082
random,0,morgan+logreg,Endocrine disorders,0.6609306522666178,0.4184239866652941,0.2263489838822705
random,0,morgan+logreg,Surgical and medical procedures,0.6299014620800893,0.2640181209471549,0.1492641906096706
random,0,morgan+logreg,Vascular disorders,0.6247346804057446,0.8408733329226935,0.7764540995094604
random,0,morgan+logreg,Blood and lymphatic system disorders,0.6872479198079035,0.7695045906377341,0.6201822004204625
random,0,morgan+logreg,Skin and subcutaneous tissue disorders,0.6241603447043496,0.94866010764874,0.9236159775753328
random,0,morgan+logreg,"Congenital, familial and genetic disorders",0.5767687559037908,0.2500089024076998,0.1772950245269796
random,0,morgan+logreg,Infections and infestations,0.6349069510026061,0.8035447306670443,0.7049754730203224
random,0,morgan+logreg,"Respiratory, thoracic and mediastinal disorders",0.6248550129631343,0.8229875707660914,0.7428170988086895
random,0,morgan+logreg,Psychiatric disorders,0.6228753340520632,0.7936481526623484,0.7119831814996496
random,0,morgan+logreg,Renal and urinary disorders,0.6477271346979384,0.7520233822065812,0.6384022424667134
random,0,morgan+logreg,"Pregnancy, puerperium and perinatal conditions",0.5811745193843483,0.1642272330049507,0.0875963559915907
random,0,morgan+logreg,Ear and labyrinth disorders,0.6001353079183359,0.5625971709364689,0.4618079887876664
random,0,morgan+logreg,Cardiac disorders,0.6664949160704033,0.8064388534792727,0.6923615977575333
random,0,morgan+logreg,Nervous system disorders,0.7325122904081056,0.9613274119425878,0.9138051857042748
random,0,morgan+logreg,"Injury, poisoning and procedural complications",0.5776428482028692,0.7203898434025665,0.6629292221443588
random,0,morgan+rf,Hepatobiliary disorders,0.751689294156016,0.7553068621807221,0.5206727400140154
random,0,morgan+rf,Metabolism and nutrition disorders,0.6245873201190595,0.7798593324384498,0.6979677645409951
random,0,morgan+rf,Product issues,0.6191838888774098,0.0854627072133899,0.0154169586545199
random,0,morgan+rf,Eye disorders,0.6784259654635196,0.7639841479006231,0.613875262789068
random,0,morgan+rf,Investigations,0.7275320553481605,0.9121922154968262,0.8065872459705676
random,0,morgan+rf,Musculoskeletal and connective tissue disorders,0.6713626457969426,0.817003382166439,0.6986685353889278
random,0,morgan+rf,Gastrointestinal disorders,0.7760988569899372,0.966438258955948,0.9096005606166784
random,0,morgan+rf,Social circumstances,0.6678407512973681,0.3496744926337395,0.1758934828311142
random,0,morgan+rf,Immune system disorders,0.6595653074242317,0.8296062781664777,0.7175893482831114
random,0,morgan+rf,Reproductive system and breast disorders,0.738742407548888,0.7613787000091359,0.5094604064470918
random,0,morgan+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7073736880599528,0.503266294797359,0.263489838822705
random,0,morgan+rf,General disorders and administration site conditions,0.6618880956350468,0.946570893515516,0.905395935529082
random,0,morgan+rf,Endocrine disorders,0.713041288855953,0.5079010080704214,0.2263489838822705
random,0,morgan+rf,Surgical and medical procedures,0.6236847596264795,0.2378846406624902,0.1492641906096706
random,0,morgan+rf,Vascular disorders,0.6700589481489512,0.8690607581074904,0.7764540995094604
random,0,morgan+rf,Blood and lymphatic system disorders,0.7389788164693473,0.8315785370828239,0.6201822004204625
random,0,morgan+rf,Skin and subcutaneous tissue disorders,0.68752655707159,0.958731712585106,0.9236159775753328
random,0,morgan+rf,"Congenital, familial and genetic disorders",0.608657369961627,0.2721035877906224,0.1772950245269796
random,0,morgan+rf,Infections and infestations,0.6720903116248876,0.8285326267184182,0.7049754730203224
random,0,morgan+rf,"Respiratory, thoracic and mediastinal disorders",0.6592446993418098,0.8405334000938872,0.7428170988086895
random,0,morgan+rf,Psychiatric disorders,0.677114410207263,0.8299226962426015,0.7119831814996496
random,0,morgan+rf,Renal and urinary disorders,0.7002684002525763,0.8006521731853482,0.6384022424667134
random,0,morgan+rf,"Pregnancy, puerperium and perinatal conditions",0.620711214431176,0.1984195349131025,0.0875963559915907
random,0,morgan+rf,Ear and labyrinth disorders,0.6612306694495587,0.646439012048196,0.4618079887876664
random,0,morgan+rf,Cardiac disorders,0.7140908798528033,0.8450814444881771,0.6923615977575333
random,0,morgan+rf,Nervous system disorders,0.7822910457518255,0.9730581728435702,0.9138051857042748
random,0,morgan+rf,"Injury, poisoning and procedural complications",0.6332584442884351,0.7735763117726273,0.6629292221443588
random,0,desc+rf,Hepatobiliary disorders,0.7476329717744175,0.734851445827005,0.5206727400140154
random,0,desc+rf,Metabolism and nutrition disorders,0.6493638198693854,0.805396335638496,0.6979677645409951
random,0,desc+rf,Product issues,0.601142835334249,0.0268280572702357,0.0154169586545199
random,0,desc+rf,Eye disorders,0.6693366194549643,0.7643824155455332,0.613875262789068
random,0,desc+rf,Investigations,0.7143296759654723,0.905581553603047,0.8065872459705676
random,0,desc+rf,Musculoskeletal and connective tissue disorders,0.6675783210944101,0.8202026516086672,0.6986685353889278
random,0,desc+rf,Gastrointestinal disorders,0.7945377332703734,0.9701622971152724,0.9096005606166784
random,0,desc+rf,Social circumstances,0.6508336523337903,0.3201106453425231,0.1758934828311142
random,0,desc+rf,Immune system disorders,0.6499050056593448,0.8230402549662216,0.7175893482831114
random,0,desc+rf,Reproductive system and breast disorders,0.7229450399225886,0.74649049631723,0.5094604064470918
random,0,desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7435499874067873,0.5362708320832157,0.263489838822705
random,0,desc+rf,General disorders and administration site conditions,0.608762732288214,0.9353140898464988,0.905395935529082
random,0,desc+rf,Endocrine disorders,0.7056762170462141,0.4783523224005989,0.2263489838822705
random,0,desc+rf,Surgical and medical procedures,0.6384322582801246,0.2589474964510551,0.1492641906096706
random,0,desc+rf,Vascular disorders,0.6692640478041865,0.8663764434815711,0.7764540995094604
random,0,desc+rf,Blood and lymphatic system disorders,0.7367451156382949,0.8280974586051164,0.6201822004204625
random,0,desc+rf,Skin and subcutaneous tissue disorders,0.6162691897747254,0.9443156105491816,0.9236159775753328
random,0,desc+rf,"Congenital, familial and genetic disorders",0.601076664719618,0.2918261580261949,0.1772950245269796
random,0,desc+rf,Infections and infestations,0.6797808826629624,0.8370905094115436,0.7049754730203224
random,0,desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6574793597513454,0.8340262343285882,0.7428170988086895
random,0,desc+rf,Psychiatric disorders,0.6856274094324005,0.8375442535927252,0.7119831814996496
random,0,desc+rf,Renal and urinary disorders,0.6916340852550035,0.7924929610517075,0.6384022424667134
random,0,desc+rf,"Pregnancy, puerperium and perinatal conditions",0.6173641489057775,0.2055565468318363,0.0875963559915907
random,0,desc+rf,Ear and labyrinth disorders,0.6559685523180707,0.63675686125423,0.4618079887876664
random,0,desc+rf,Cardiac disorders,0.7109112909860161,0.8371634093214253,0.6923615977575333
random,0,desc+rf,Nervous system disorders,0.7664049528380671,0.9680223916202284,0.9138051857042748
random,0,desc+rf,"Injury, poisoning and procedural complications",0.6159780246052616,0.7584394062627966,0.6629292221443588
random,0,morgan+desc+rf,Hepatobiliary disorders,0.7505197266726492,0.7405917678063052,0.5206727400140154
random,0,morgan+desc+rf,Metabolism and nutrition disorders,0.6473422778876322,0.8005323692050321,0.6979677645409951
random,0,morgan+desc+rf,Product issues,0.5983976036505213,0.0295931191701962,0.0154169586545199
random,0,morgan+desc+rf,Eye disorders,0.6696461506030251,0.7612242363374115,0.613875262789068
random,0,morgan+desc+rf,Investigations,0.718163965552184,0.9081656284196908,0.8065872459705676
random,0,morgan+desc+rf,Musculoskeletal and connective tissue disorders,0.667184334143615,0.8165536438925134,0.6986685353889278
random,0,morgan+desc+rf,Gastrointestinal disorders,0.7960392664247823,0.968410067985352,0.9096005606166784
random,0,morgan+desc+rf,Social circumstances,0.6581834265727646,0.3191249176272225,0.1758934828311142
random,0,morgan+desc+rf,Immune system disorders,0.6593224562226168,0.8293626008389172,0.7175893482831114
random,0,morgan+desc+rf,Reproductive system and breast disorders,0.7245852745472371,0.7480209684667082,0.5094604064470918
random,0,morgan+desc+rf,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.742546340693633,0.537230344147742,0.263489838822705
random,0,morgan+desc+rf,General disorders and administration site conditions,0.6268378605508257,0.9378459995837268,0.905395935529082
random,0,morgan+desc+rf,Endocrine disorders,0.7144257775637761,0.4940665196766575,0.2263489838822705
random,0,morgan+desc+rf,Surgical and medical procedures,0.6425965949089132,0.2597874737759162,0.1492641906096706
random,0,morgan+desc+rf,Vascular disorders,0.6741420270460514,0.8731782477032833,0.7764540995094604
random,0,morgan+desc+rf,Blood and lymphatic system disorders,0.7440599624760209,0.8323459963507288,0.6201822004204625
random,0,morgan+desc+rf,Skin and subcutaneous tissue disorders,0.6563842485045054,0.9517513834750948,0.9236159775753328
random,0,morgan+desc+rf,"Congenital, familial and genetic disorders",0.6006451679345691,0.2870943820920577,0.1772950245269796
random,0,morgan+desc+rf,Infections and infestations,0.6787824651254799,0.8379505156989462,0.7049754730203224
random,0,morgan+desc+rf,"Respiratory, thoracic and mediastinal disorders",0.6675108343255476,0.8375239890139264,0.7428170988086895
random,0,morgan+desc+rf,Psychiatric disorders,0.6920930763612201,0.8385414425261507,0.7119831814996496
random,0,morgan+desc+rf,Renal and urinary disorders,0.7000886268155256,0.7986817059940308,0.6384022424667134
random,0,morgan+desc+rf,"Pregnancy, puerperium and perinatal conditions",0.635410186721783,0.2020557627938729,0.0875963559915907
random,0,morgan+desc+rf,Ear and labyrinth disorders,0.6625825743798778,0.6438644408288724,0.4618079887876664
random,0,morgan+desc+rf,Cardiac disorders,0.714668706753996,0.8383294455768044,0.6923615977575333
random,0,morgan+desc+rf,Nervous system disorders,0.7838685371943851,0.971099020509448,0.9138051857042748
random,0,morgan+desc+rf,"Injury, poisoning and procedural complications",0.6249274768908929,0.7631421744167705,0.6629292221443588
random,0,morgan+desc+rf-multi,Hepatobiliary disorders,0.7094939816202006,0.6967374843103695,0.5206727400140154
random,0,morgan+desc+rf-multi,Metabolism and nutrition disorders,0.6283780448196811,0.7815089294955742,0.6979677645409951
random,0,morgan+desc+rf-multi,Product issues,0.5020749608818266,0.0230028652350986,0.0154169586545199
random,0,morgan+desc+rf-multi,Eye disorders,0.6604547989466181,0.7509600752923064,0.613875262789068
random,0,morgan+desc+rf-multi,Investigations,0.697768447605346,0.8978212997210212,0.8065872459705676
random,0,morgan+desc+rf-multi,Musculoskeletal and connective tissue disorders,0.6553051990712335,0.8110431703492003,0.6986685353889278
random,0,morgan+desc+rf-multi,Gastrointestinal disorders,0.7767249685515808,0.9655971257613964,0.9096005606166784
random,0,morgan+desc+rf-multi,Social circumstances,0.646063152417711,0.3079213073213346,0.1758934828311142
random,0,morgan+desc+rf-multi,Immune system disorders,0.6348664872083578,0.8127983703906205,0.7175893482831114
random,0,morgan+desc+rf-multi,Reproductive system and breast disorders,0.7141543069636578,0.7343561159542269,0.5094604064470918
random,0,morgan+desc+rf-multi,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.6702787548985532,0.4551413865127734,0.263489838822705
random,0,morgan+desc+rf-multi,General disorders and administration site conditions,0.597646326638348,0.924992841497742,0.905395935529082
random,0,morgan+desc+rf-multi,Endocrine disorders,0.6876353610113315,0.448676847423948,0.2263489838822705
random,0,morgan+desc+rf-multi,Surgical and medical procedures,0.6340023278522071,0.2590517133817775,0.1492641906096706
random,0,morgan+desc+rf-multi,Vascular disorders,0.6752763275008343,0.8665781665096493,0.7764540995094604
random,0,morgan+desc+rf-multi,Blood and lymphatic system disorders,0.7002523905798841,0.7925216650263559,0.6201822004204625
random,0,morgan+desc+rf-multi,Skin and subcutaneous tissue disorders,0.6651412665225184,0.9563426146972466,0.9236159775753328
random,0,morgan+desc+rf-multi,"Congenital, familial and genetic disorders",0.595485346978645,0.2741493109584841,0.1772950245269796
random,0,morgan+desc+rf-multi,Infections and infestations,0.6653878384040685,0.8262667091098613,0.7049754730203224
random,0,morgan+desc+rf-multi,"Respiratory, thoracic and mediastinal disorders",0.6457798923838864,0.8198823829340247,0.7428170988086895
random,0,morgan+desc+rf-multi,Psychiatric disorders,0.6847584248050436,0.8290760171507465,0.7119831814996496
random,0,morgan+desc+rf-multi,Renal and urinary disorders,0.6689654966585362,0.7691211232113633,0.6384022424667134
random,0,morgan+desc+rf-multi,"Pregnancy, puerperium and perinatal conditions",0.6507869361098289,0.2040373987827362,0.0875963559915907
random,0,morgan+desc+rf-multi,Ear and labyrinth disorders,0.6238737748748575,0.5842973191386581,0.4618079887876664
random,0,morgan+desc+rf-multi,Cardiac disorders,0.6919038280158509,0.8248441744836116,0.6923615977575333
random,0,morgan+desc+rf-multi,Nervous system disorders,0.7704538063808798,0.9704681533408566,0.9138051857042748
random,0,morgan+desc+rf-multi,"Injury, poisoning and procedural complications",0.5954331488623009,0.7391980242324003,0.6629292221443588
random,0,morgan+desc+lgbm,Hepatobiliary disorders,0.7359743572922859,0.7208829878909747,0.5206727400140154
random,0,morgan+desc+lgbm,Metabolism and nutrition disorders,0.621953532499725,0.777750369806872,0.6979677645409951
random,0,morgan+desc+lgbm,Product issues,0.6017997079935731,0.0308277651551959,0.0154169586545199
random,0,morgan+desc+lgbm,Eye disorders,0.6555750628636693,0.7402996525182454,0.613875262789068
random,0,morgan+desc+lgbm,Investigations,0.7076284942159874,0.9046911282335568,0.8065872459705676
random,0,morgan+desc+lgbm,Musculoskeletal and connective tissue disorders,0.6650863225880965,0.8081513633741502,0.6986685353889278
random,0,morgan+desc+lgbm,Gastrointestinal disorders,0.7947955575721944,0.9678811079347768,0.9096005606166784
random,0,morgan+desc+lgbm,Social circumstances,0.6505899885597153,0.3275208596588111,0.1758934828311142
random,0,morgan+desc+lgbm,Immune system disorders,0.643022182756552,0.8187334869776504,0.7175893482831114
random,0,morgan+desc+lgbm,Reproductive system and breast disorders,0.732797323112226,0.7571125861240743,0.5094604064470918
random,0,morgan+desc+lgbm,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.7441682568893154,0.5303487391385474,0.263489838822705
random,0,morgan+desc+lgbm,General disorders and administration site conditions,0.6286723452942324,0.9412699715607477,0.905395935529082
random,0,morgan+desc+lgbm,Endocrine disorders,0.7222483202826624,0.5027018636935858,0.2263489838822705
random,0,morgan+desc+lgbm,Surgical and medical procedures,0.6216522117348994,0.2469982153207016,0.1492641906096706
random,0,morgan+desc+lgbm,Vascular disorders,0.6634960544719957,0.8611082457988092,0.7764540995094604
random,0,morgan+desc+lgbm,Blood and lymphatic system disorders,0.73074827381448,0.8244086021232802,0.6201822004204625
random,0,morgan+desc+lgbm,Skin and subcutaneous tissue disorders,0.612657873933714,0.946541016716464,0.9236159775753328
random,0,morgan+desc+lgbm,"Congenital, familial and genetic disorders",0.594355295379051,0.2873425859452162,0.1772950245269796
random,0,morgan+desc+lgbm,Infections and infestations,0.6795602222681051,0.8341547330313401,0.7049754730203224
random,0,morgan+desc+lgbm,"Respiratory, thoracic and mediastinal disorders",0.653931744753088,0.8333915327273071,0.7428170988086895
random,0,morgan+desc+lgbm,Psychiatric disorders,0.6903854432627996,0.8411402161521755,0.7119831814996496
random,0,morgan+desc+lgbm,Renal and urinary disorders,0.6892555312692299,0.7911729768123428,0.6384022424667134
random,0,morgan+desc+lgbm,"Pregnancy, puerperium and perinatal conditions",0.5899019571500184,0.1757900613784566,0.0875963559915907
random,0,morgan+desc+lgbm,Ear and labyrinth disorders,0.6515137998185481,0.639328874386037,0.4618079887876664
random,0,morgan+desc+lgbm,Cardiac disorders,0.7049171622247383,0.8262676498395619,0.6923615977575333
random,0,morgan+desc+lgbm,Nervous system disorders,0.7613328545219208,0.9688138952079708,0.9138051857042748
random,0,morgan+desc+lgbm,"Injury, poisoning and procedural complications",0.6247041848460276,0.7624900906088158,0.6629292221443588
random,1,prior,Hepatobiliary disorders,0.5,0.5208185710630586,0.5206727400140154
random,1,prior,Metabolism and nutrition disorders,0.5,0.6980456388323721,0.6979677645409951
random,1,prior,Product issues,0.5,0.0153832100478946,0.0154169586545199
random,1,prior,Eye disorders,0.5,0.6140296178589517,0.613875262789068
random,1,prior,Investigations,0.5,0.8065814665271709,0.8065872459705676
random,1,prior,Musculoskeletal and connective tissue disorders,0.5,0.6986580682302098,0.6986685353889278
random,1,prior,Gastrointestinal disorders,0.5,0.9097141236744845,0.9096005606166784
random,1,prior,Social circumstances,0.5,0.1759694949590538,0.1758934828311142
random,1,prior,Immune system disorders,0.5,0.7176638811342612,0.7175893482831114
random,1,prior,Reproductive system and breast disorders,0.5,0.50951235877377,0.5094604064470918
random,1,prior,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5,0.2635429361036193,0.263489838822705
random,1,prior,General disorders and administration site conditions,0.5,0.9054509250350932,0.905395935529082
random,1,prior,Endocrine disorders,0.5,0.2262687534939636,0.2263489838822705
random,1,prior,Surgical and medical procedures,0.5,0.1492575206746263,0.1492641906096706
random,1,prior,Vascular disorders,0.5,0.7764258876639205,0.7764540995094604
random,1,prior,Blood and lymphatic system disorders,0.5,0.6202811731656581,0.6201822004204625
random,1,prior,Skin and subcutaneous tissue disorders,0.5,0.923731754718932,0.9236159775753328
random,1,prior,"Congenital, familial and genetic disorders",0.5,0.1772458497407238,0.1772950245269796
random,1,prior,Infections and infestations,0.5,0.7049593889703782,0.7049754730203224
random,1,prior,"Respiratory, thoracic and mediastinal disorders",0.5,0.7428152781939865,0.7428170988086895
random,1,prior,Psychiatric disorders,0.5,0.7121579551966521,0.7119831814996496
random,1,prior,Renal and urinary disorders,0.5,0.6384880753977642,0.6384022424667134
random,1,prior,"Pregnancy, puerperium and perinatal conditions",0.5,0.087648645700256,0.0875963559915907
random,1,prior,Ear and labyrinth disorders,0.5,0.461873090915782,0.4618079887876664
random,1,prior,Cardiac disorders,0.5,0.6923597332408035,0.6923615977575333
random,1,prior,Nervous system disorders,0.5,0.9137875595616752,0.9138051857042748
random,1,prior,"Injury, poisoning and procedural complications",0.5,0.6629283007989457,0.6629292221443588
random,1,size+logreg,Hepatobiliary disorders,0.4637381284000146,0.4705251110598295,0.5206727400140154
random,1,size+logreg,Metabolism and nutrition disorders,0.5481025410413821,0.7290292977680979,0.6979677645409951
random,1,size+logreg,Product issues,0.5187545848919365,0.0226181143507901,0.0154169586545199
random,1,size+logreg,Eye disorders,0.4975783812808411,0.5880914867877061,0.613875262789068
random,1,size+logreg,Investigations,0.608785582699341,0.8508774095564204,0.8065872459705676
random,1,size+logreg,Musculoskeletal and connective tissue disorders,0.6078074977680796,0.7605928891317817,0.6986685353889278
random,1,size+logreg,Gastrointestinal disorders,0.585321694186055,0.9291478457493924,0.9096005606166784
random,1,size+logreg,Social circumstances,0.5394133116594892,0.1899592677515505,0.1758934828311142
random,1,size+logreg,Immune system disorders,0.6070592352747982,0.786303231779107,0.7175893482831114
random,1,size+logreg,Reproductive system and breast disorders,0.4725914237525579,0.4836412705975877,0.5094604064470918
random,1,size+logreg,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.5362803119397411,0.3103523435174898,0.263489838822705
random,1,size+logreg,General disorders and administration site conditions,0.5553990101879934,0.91718108617937,0.905395935529082
random,1,size+logreg,Endocrine disorders,0.4829305919864033,0.2156507233152237,0.2263489838822705
random,1,size+logreg,Surgical and medical procedures,0.521655566014154,0.1512037186550976,0.1492641906096706
random,1,size+logreg,Vascular disorders,0.5553217228024406,0.8060155054553821,0.7764540995094604
random,1,size+logreg,Blood and lymphatic system disorders,0.4795045812499264,0.5931004963785426,0.6201822004204625
random,1,size+logreg,Skin and subcutaneous tissue disorders,0.6667790102204618,0.9497615597437544,0.9236159775753328
random,1,size+logreg,"Congenital, familial and genetic disorders",0.4981865587267537,0.1737335483192267,0.1772950245269796
random,1,size+logreg,Infections and infestations,0.6204688531972213,0.7735361541825673,0.7049754730203224
random,1,size+logreg,"Respiratory, thoracic and mediastinal disorders",0.5879256913698938,0.7893442848751586,0.7428170988086895
random,1,size+logreg,Psychiatric disorders,0.5004708363134076,0.6989854040992797,0.7119831814996496
random,1,size+logreg,Renal and urinary disorders,0.5622332037680382,0.6734601613951637,0.6384022424667134
random,1,size+logreg,"Pregnancy, puerperium and perinatal conditions",0.5362464012203796,0.1141028557428314,0.0875963559915907
random,1,size+logreg,Ear and labyrinth disorders,0.4915000775087501,0.4427356881435637,0.4618079887876664
random,1,size+logreg,Cardiac disorders,0.5609202517126718,0.7325822733236185,0.6923615977575333
random,1,size+logreg,Nervous system disorders,0.6453537686189686,0.94553496824191,0.9138051857042748
random,1,size+logreg,"Injury, poisoning and procedural complications",0.5584558446269179,0.7073955575344768,0.6629292221443588
random,1,knn5 tanimoto,Hepatobiliary disorders,0.6999687792729183,0.6812505605689696,0.5206727400140154
random,1,knn5 tanimoto,Metabolism and nutrition disorders,0.5942939810397236,0.7464154178869554,0.6979677645409951
random,1,knn5 tanimoto,Product issues,0.4722709743163769,0.0156411465558311,0.0154169586545199
random,1,knn5 tanimoto,Eye disorders,0.6546974518442646,0.7131700887046799,0.613875262789068
random,1,knn5 tanimoto,Investigations,0.6409634592711823,0.8575568325215546,0.8065872459705676
random,1,knn5 tanimoto,Musculoskeletal and connective tissue disorders,0.6430574015347243,0.7811706543713364,0.6986685353889278
random,1,knn5 tanimoto,Gastrointestinal disorders,0.7055798697829466,0.9451256362971088,0.9096005606166784
random,1,knn5 tanimoto,Social circumstances,0.6211986350898584,0.2627837033679133,0.1758934828311142
random,1,knn5 tanimoto,Immune system disorders,0.6214339866111859,0.7775201269662848,0.7175893482831114
random,1,knn5 tanimoto,Reproductive system and breast disorders,0.7286008713962795,0.705604931876819,0.5094604064470918
random,1,knn5 tanimoto,"Neoplasms benign, malignant and unspecified (incl cysts and polyps)",0.704050389369209,0.4520935340273843,0.263489838822705
random,1,knn5 tanimoto,General disorders and administration site conditions,0.5984256361884747,0.9241762857357864,0.905395935529082
random,1,knn5 tanimoto,Endocrine disorders,0.7036030824276528,0.4351911045351102,0.2263489838822705
random,1,knn5 tanimoto,Surgical and medical procedures,0.6349012177060084,0.2503509078354039,0.1492641906096706
random,1,knn5 tanimoto,Vascular disorders,0.6465188617360969,0.8377991091505619,0.7764540995094604
random,1,knn5 tanimoto,Blood and lymphatic system disorders,0.6846540633607181,0.7514630776048986,0.6201822004204625
random,1,knn5 tanimoto,Skin and subcutaneous tissue disorders,0.5996494740684037,0.9396168035665048,0.9236159775753328
random,1,knn5 tanimoto,"Congenital, familial and genetic disorders",0.595652072412781,0.2748625598352372,0.1772950245269796
random,1,knn5 tanimoto,Infections and infestations,0.623004159470217,0.7727008572552199,0.7049754730203224
random,1,knn5 tanimoto,"Respiratory, thoracic and mediastinal disorders",0.5976398079121321,0.7875503188371191,0.7428170988086895
random,1,knn5 tanimoto,Psychiatric disorders,0.6589330165757972,0.7939656868516408,0.7119831814996496
random,1,knn5 tanimoto,Renal and urinary disorders,0.6489128817092035,0.7351283012012874,0.6384022424667134
random,1,knn5 tanimoto,"Pregnancy, puerperium and perinatal conditions",0.6097464176976976,0.1268032435191073,0.0875963559915907
random,1,knn5 tanimoto,Ear and labyrinth disorders,0.65374372806642,0.5899852721254032,0.4618079887876664
random,1,knn5 tanimoto,Cardiac disorders,0.6603927548331615,0.7799375576729308,0.6923615977575333
random,1,knn5 tanimoto,Nervous system disorders,0.6175639396914164,0.9330811302621492,0.9138051857042748
random,1,knn5 tanimoto,"Injury, poisoning and procedural complications",0.5949725388841287,0.7203720943551511,0.6629292221443588
random,1,morgan+logreg,Hepatobiliary disorders,0.6658929290484524,0.660061755754547,0.5206727400140154
random,1,morgan+logreg,Metabolism and nutrition disorders,0.5905057175040185,0.7602932185577804,0.6979677645409951
random,1,morgan+logreg,Product issues,0.4354738415612402,0.0200101890716766,0.0154169586545199
random,1,morgan+logreg,Eye disorders,0.6388689849433026,0.7250256613673367,0.613875262789068
random,1,morgan+logreg,Investigations,0.6580314272004645,0.880437572278191,0.8065872459705676
